news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible
krone;https://www.krone.at/2636720;us, regierung, sp, rna, ukraine, ns, ss, olaf scholz;24.02.2022;;22.10.2024;;;;Putin: „Keine andere Möglichkeit“ als anzugreifen;Die internationale Kritik am Einmarsch Russlands reißt nicht ab, Russlands Präsident Wladimir Putin scheint aber keinerlei Interesse daran zu haben, ...;;;;;
krone;https://www.krone.at/2636780;demo, grenzen, schi, europa, us, regierung, sp, rna, krieg, frankreich, ukraine, ns, usa, ss, vereinte nationen, olaf scholz;24.02.2022;;22.10.2024;;;;Biden: G7 beschließen „verheerende“ Sanktionen;Die G7-Staaten haben nach Angaben von US-Präsident Joe Biden ein „verheerendes Paket an Sanktionen“ und anderen wirtschaftlichen Maßnahmen gegen ...;;;;;
krone;https://www.krone.at/2635790;schi, us, regierung, sp, rna, övp, ukraine, ns, usa, politik, ss, karl nehammer;23.02.2022;;22.10.2024;;;;Sanktionen fix: So straft die EU jetzt Russland ab;Die EU reagiert mit harten Sanktionen und einem Sondergipfel am Donnerstagabend auf die russische Aggression in der Ukraine. „Die aggressiven ...;;;;;
krone;https://www.krone.at/3334562;rki, schi, us, regierung, hamas, sp, rna, krieg, syrien, övp, frankreich, ns, israel, usa, ss, vereinte nationen, karl nehammer;13.04.2024;;22.10.2024;;;;Irans Drohnenangriff auf Israel gescheitert;Der Iran hat erstmals Israel direkt angegriffen - trotz internationaler Warnungen (siehe Video oben). Israels Armeesprecher Daniel Hagari bestätigte ...;;;;;
krone;https://www.krone.at/2990874;schi, us, sp, rna, ns, ss;25.04.2023;;22.10.2024;;;;„Dancing Stars war eine Mutprobe für mich“;Schauspieler, Regisseur und Bestseller-Autor Michael Schottenberg ist diesmal zu Gast in Rudi Dolezals Sendung „Ohne Maulkorb“. Viele erinnern sich ...;;;;;
krone;https://www.krone.at/2658360;us, sp, spo, ns, ss;18.03.2022;;22.10.2024;;;;NASA bringt ihre Mega-Rakete SLS zur Startrampe;Die US-Raumfahrtbehörde NASA hat am Donnerstag erstmals ihre neue, fast 100 Meter hohe SLS-Rakete am Kennedy Space Center in Cape Canaveral (Florida) ...;;;;;
krone;https://www.krone.at/2625755;us, sp, krieg, ukraine, ns, usa, pandemie, ss;11.02.2022;;22.10.2024;;;;Außenministerium rät von unnötigen Reisen ab;US-Präsident Joe Biden hat am Freitag die US-Bürger aufgefordert, „die Ukraine jetzt zu verlassen, weil die Dinge schnell verrückt werden könnten“. ...;;;;;
krone;https://www.krone.at/2626110;rki, europa, schi, us, migration, sp, krieg, ukraine, ns, israel, usa, ss;12.02.2022;;22.10.2024;;;;Akute Kriegszone: „Hände weg von der Ukraine!“;Es sind zwei Kriege um dasselbe Land, mit denen es Europa derzeit zu tun hat: den „großen Krieg“, der durch den russischen Truppenaufmarsch droht, ...;;;;;
krone;https://www.krone.at/2628510;rki, schi, us, sp, ukraine, ns, ss;15.02.2022;;22.10.2024;;;;USA bekräftigen Invasions-Warnung, Kiew entwarnt;Der US-Geheimdienst CIA warnt, dass Russland planen könnte, bereits am Mittwoch in die Ukraine einzumarschieren. Ungewöhnliche Truppenbewegungen der ...;;;;;
krone;https://www.krone.at/2996321;sp, us, ss, ns;02.05.2023;;22.10.2024;;;;Die alten Helden Depeche Mode sind wieder da;„Die alten Helden der ewig jungen Popmusik“: So hat ein deutsches Magazin Depeche Mode treffend genannt. Nach dem tragischen Verlust von ...;;;;;
krone;https://www.krone.at/2628627;us, regierung, sp, ukraine, ns, ss;15.02.2022;;22.10.2024;;;;Nachbarn fürchten „massiven Flüchtlingsstrom“;Trotz erster vager Anzeichen einer Entspannung im Ukraine-Konflikt (im Video oben sehen Sie die Stimmung in Moskau), rüsten sich die ...;;;;;
krone;https://www.krone.at/1997801;demo, us, regierung, wehrpflicht, sp, krieg, ns, israel, usa, ss;17.09.2019;;22.10.2024;;;;Netanyahu oder Gantz? Patt bei Israel-Wahl;Bei der Parlamentswahl in Israel zeichnet sich ein Patt zwischen dem konservativen Regierungschef Benjamin Netanyahu und seinem Herausforderer Benny ...;;;;;
krone;https://www.krone.at/2357629;schi, us, mrna, sp, impfstoff, rna, övp, corona, ns, usa, ss;04.03.2021;;22.10.2024;;;;Novartis will Corona-Impfstoff in Tirol herstellen;Schon bald könnte es einen Impfstoff „Made in Austria“ geben: Die Firma Novartis plant, 2021 bis zu 50 Millionen Dosen des formulierten ...;;;;;
krone;https://www.krone.at/2410224;us, sp, rna, krieg, ns, israel, usa, familie, ss;10.05.2021;;22.10.2024;;;;Zwangsräumungen führten zu Eskalation in Jerusalem;Nach den Eskalationen am Wochenende kam es auch am Montag zu schweren Zusammenstößen zwischen Palästinensern und israelischen Sicherheitskräften in ...;;;;;
krone;https://www.krone.at/3538574;us, waffenruhe, sp, krieg, frankreich, israel, usa, ns, politik, ss;26.09.2024;;22.10.2024;;;;Netanyahu: „Keine Waffenruhe mit der Hisbollah!“;Die israelische Armee setzt ihre Luftangriffe im Libanon weiter fort. Nach Angaben des libanesischen Gesundheitsministeriums starben bei den jüngsten ...;;;;;
krone;https://www.krone.at/2331433;us, sp, impfstoff, rna, corona, ns, israel, usa, pandemie, amnesty, ss, vereinte nationen;31.01.2021;;22.10.2024;;;;Israel überlässt 5000 Impfdosen Palästinensern;Auf Druck der Vereinten Nationen hat Israel angekündigt, 5000 Corona-Impfdosen für das medizinische Personal im besetzten Westjordanland und im ...;;;;;
krone;https://www.krone.at/2634453;europa, grenzen, schi, us, cybersicherheit, asien, sp, rna, krieg, övp, ukraine, ns, usa, politik, ss, karl nehammer;22.02.2022;;22.10.2024;;;;„Haben Spitze der Eskalation noch nicht erreicht“;Alle Zeichen stehen in der Ukraine-Krise auf Krieg, die internationale Staatengemeinschaft ist alarmiert. Am Montagabend hatte Russlands Präsident ...;;;;;
krone;https://www.krone.at/2320922;sp, us, ss, ns;18.01.2021;;22.10.2024;;;;Triebwerkstest von SLS-Mondrakete gescheitert;Rückschlag für die US-Raumfahrtbehörde NASA bei ihrem Mondprogramm „Artemis“: Die Triebwerke der neuen Trägerrakete „Space Launch System“ (kurz SLS) ...;;;;;
krone;https://www.krone.at/2349935;europa, us, sp, impfstoff, övp, corona, ns, pandemie, ss, sebastian kurz;23.02.2021;;22.10.2024;;;;Kurz weiterhin für schnellere Impfstoff-Zulassung;Bundeskanzler Sebastian Kurz (ÖVP) hat vor dem EU-Videogipfel am Donnerstag und Freitag erneut eine raschere Zulassung von Corona-Impfstoffen durch ...;;;;;
krone;https://www.krone.at/2636423;europa, schi, us, rna, krieg, ukraine, ns, usa, ss;24.02.2022;;22.10.2024;;;;„Tragödie!“ Klitschko-Brüder bitten Welt um Hilfe;Die Box-Champions der Ukraine bewahren auch in der schwersten Zeit Haltung! Kiews Bürgermeister Vitali Klitschko und sein Bruder Wladimir haben die ...;;;;;
krone;https://www.krone.at/2636127;europa, us, sp, rna, krieg, övp, spd, ukraine, ns, usa, ss, olaf scholz, europäische union, robert habeck, annalena baerbock, karl nehammer;24.02.2022;;22.10.2024;;;;Deutschland: „Massivste Sanktionen“ gegen Russland;Die deutsche Außenministerin Annalena Baerbock (Grüne) hat schärfste Reaktionen gegen Russland nach dem Angriff gegen die Ukraine angekündigt. „Wir ...;;;;;
krone;https://www.krone.at/2635616;us, regierung, sp, rna, ukraine, ns, amerika, usa, familie, ss;23.02.2022;;22.10.2024;;;;Reaktion Russlands wird „spürbar“ für die USA sein;Die Antwort aus dem Kreml auf die Sanktions-Keulen des Westens hat nicht lange auf sich warten lassen. Das Außenministerium in Moskau kündigte am ...;;;;;
krone;https://www.krone.at/2339634;europa, schi, us, sp, impfstoff, övp, corona, ns, usa, politik, ss;10.02.2021;;22.10.2024;;;;Von der Leyen will schnellere Impfstoff-Zulassung;EU-Kommissionspräsidentin Ursula von der Leyen will die Zulassung von Corona-Impfstoffen in Europa beschleunigen. Dies kündigte sie am Mittwoch in ...;;;;;
krone;https://www.krone.at/2620351;us, sp, rna, ukraine, ns, ss;05.02.2022;;22.10.2024;;;;Ukraine: Waffen helfen jetzt nicht;;;;;;
krone;https://www.krone.at/2621371;rki, europa, grenzen, schi, us, regierung, sp, övp, frankreich, ukraine, ns, usa, linke, ss, annalena baerbock;06.02.2022;;22.10.2024;;;;Schallenberg reist mit Amtskollegen in die Ukraine;Inmitten erhöhter Spannungen in der Krise um die Ukraine besucht Außenminister Alexander Schallenberg (ÖVP) mit seinen Amtskollegen aus der Slowakei ...;;;;;
krone;https://www.krone.at/3564523;us, sp, rna, krieg, leiche, ukraine, ns, familie, ss;18.10.2024;;22.10.2024;;;;Kiew erhält Hunderte Leichen von Moskau zurück;Tausende Soldaten sterben im russischen Angriffskrieg gegen die Ukraine. Kiew verhandelt dabei immer wieder mit Moskau um eine Rückführung auch von ...;;;;;
krone;https://www.krone.at/2626430;us, regierung, sp, rna, ukraine, ns, israel, amerika, usa, familie, ss;12.02.2022;;22.10.2024;;;;Berlin-Appell: „Deutsche sollen Ukraine verlassen“;Aufgrund der anhaltenden unsicheren Lage in der Ukraine ruft nun auch Deutschland seine Bürger zur Ausreise auf. „Wenn Sie sich derzeit in der ...;;;;;
krone;https://www.krone.at/2628302;us, regierung, sp, rna, krieg, ukraine, ns, amerika, usa, linke, ss, vereinte nationen;14.02.2022;;22.10.2024;;;;USA verlegen ihre Botschaft in der Ukraine;Die USA verlegen angesichts der extrem angespannten Lage im Ukraine-Konflikt ihre Botschaftsgeschäfte von der Hauptstadt Kiew in die Stadt Lwiw ...;;;;;
krone;https://www.krone.at/2628268;us, sp, rna, leiche, ukraine, ns, ss;14.02.2022;;22.10.2024;;;;Ukraine-Krise lässt die Börsenkurse purzeln;Die am Montag aufflammende Angst vor einem russischen Angriff auf die Ukraine schockte die Börsen weltweit. Faktisch überall rutschten die ...;;;;;
krone;https://www.krone.at/1994414;us, regierung, sp, rna, krieg, ns, israel, usa, ss;12.09.2019;;22.10.2024;;;;Netanyahu will nach der Wahl Israel vergrößern;Die Wahlkampfankündigung von Israels Premier Benjamin Netanyahu, das israelische Staatsgebiet um das Jordantal zu vergrößern (bisher „nur“ ein Teil ...;;;;;
krone;https://www.krone.at/1996391;us, sp, israel, usa, ns, ss;14.09.2019;;22.10.2024;;;;Schließen USA und Israel Verteidigungsabkommen?;Kurz vor der Parlamentswahl in Israel hat US-Präsident Donald Trump mit dem israelischen Ministerpräsidenten Benjamin Netanyahu telefoniert. Bei dem ...;;;;;
krone;https://www.krone.at/2045153;rki, schi, us, regierung, sp, rna, krieg, spo, ns, israel, amerika, nahost, usa, politik, ss;18.11.2019;;22.10.2024;;;;USA: Israels Siedlungsbau nicht völkerrechtswidrig;Die US-Regierung vollzieht eine weitere Kehrtwende in der Nahost-Politik. Sie sieht im israelischen Siedlungsbau im Westjordanland keinen Verstoß ...;;;;;
krone;https://www.krone.at/2409152;schi, us, sp, familie, rna, ss, ns, israel, usa, nahost, muslim, muslimisch;08.05.2021;;22.10.2024;;;;Über 220 Verletzte bei Zusammenstößen in Jerusalem;Bei schweren Zusammenstößen zwischen israelischen Polizeikräften und Palästinensern in Jerusalem sind den Angaben beider Seiten zufolge mehr als 220 ...;;;;;
krone;https://www.krone.at/2634402;europa, schi, us, sp, övp, ukraine, ns, ss;22.02.2022;;22.10.2024;;;;So lange halten Österreichs Gasvorräte;Während die Spannungen zwischen Russland und der EU steigen, geht in Österreich die Angst vor einer Abschaltung der Gaszufuhr um - auch wenn ...;;;;;
krone;https://www.krone.at/1932435;schi, us, regierung, sp, ns, israel, politik, ss;30.05.2019;;22.10.2024;;;;Regierungsbildung gescheitert: Neuwahlen in Israel;Politisches Chaos in Israel: Am Mittwochabend hat sich das Parlament zum ersten Mal in der Geschichte des Landes nur einen Monat nach seiner ...;;;;;
krone;https://www.krone.at/2349910;grenzen, us, regierung, sp, rna, spo, corona, ns, pandemie, ss;23.02.2021;;22.10.2024;;;;Deutsche Grenzkontrollen um acht Tage verlängert;Die Grenzkontrollen Deutschlands an den Übergängen zu Tirol und Tschechien werden bis zum 3. März verlängert. Wie ein Sprecher des deutschen ...;;;;;
krone;https://www.krone.at/3552548;sp, us, ss, ns;08.10.2024;;22.10.2024;;;;„Philipp bewegt“: Diesmal mit Überraschungsgast;Philipp, unser Vorturner der Nation, ist immer für eine Überraschung gut. Diesmal turnt Maria live im Studio mit. Warum? Das löst Philipp im Laufe ...;;;;;
krone;https://www.krone.at/3547672;us, sp, islamisch, rna, ns, israel, ss;03.10.2024;;22.10.2024;;;;Österreichs Botschafter musste im Iran zum Rapport;Die iranischen Raketenangriffe auf Israel haben nun zu diplomatischen Scharmützeln zwischen Österreich und dem Mullah-Regime geführt. Am Mittwoch ...;;;;;
krone;https://www.krone.at/2348478;europa, us, regierung, sp, övp, ns, politik, ss, sebastian kurz;21.02.2021;;22.10.2024;;;;Coronavirus: Österreich als großes Test-Vorbild;Wenn es um flächendeckende, kostenlose Angebote von Testungen geht, werden wir gerne als Vorzeigeland herangezogen. Vor wenigen Tagen kamen in der ...;;;;;
krone;https://www.krone.at/2635134;europa, schi, us, regierung, sp, rna, krieg, övp, ukraine, ns, ss, europäische union, karl nehammer;23.02.2022;;22.10.2024;;;;Nehammer: Österreich steht voll hinter Sanktionen;Österreich steht im Ukraine-Konflikt voll hinter den EU-Sanktionen gegen Russland (siehe Video oben). Dies bekräftigte Bundeskanzler Karl Nehammer ...;;;;;
krone;https://www.krone.at/2634999;europa, us, regierung, sp, krieg, ukraine, ns, amerika, usa, ss;22.02.2022;;22.10.2024;;;;Biden glaubt noch an „Vermeidung des Krieges“;US-Präsident Joe Biden hat sich am Dienstagabend im Rahmen einer Pressekonferenz zur Ukraine-Krise geäußert. In seiner Rede sprach er von ...;;;;;
krone;https://www.krone.at/2330197;us, sp, impfstoff, corona, ns, ss;29.01.2021;;22.10.2024;;;;EU veröffentlicht Impfstoffvertrag mit AstraZeneca;In dem Impfstoffstreit mit AstraZeneca um Lieferverzögerungen hat die EU-Kommission am Freitag ihren Rahmenvertrag mit dem Pharmakonzern ...;;;;;
krone;https://www.krone.at/3515733;schi, us, sp, rna, ns, ss;05.09.2024;;22.10.2024;;;;„Starliner“ wird ohne Crew zur Erde zurückkehren;Das von technischen Problemen gebeutelte Raumschiff „Starliner“ soll im Laufe des Freitags von der Internationalen Raumstation ISS abkoppeln und ...;;;;;
krone;https://www.krone.at/2617560;europa, grenzen, schi, us, regierung, sp, krieg, ukraine, ns, usa, ss;01.02.2022;;22.10.2024;;;;Putin: Westen „ignoriert“ russische Interessen;Wladimir Putin hat dem Westen vorgeworfen, Russlands Sicherheitsinteressen zu ignorieren (siehe Video oben). Der russische Präsident beklagte am ...;;;;;
krone;https://www.krone.at/2618794;demo, schi, us, sp, rna, krieg, spo, ukraine, ns, usa, ss;03.02.2022;;22.10.2024;;;;„Sind im Krieg!“ Ukrainer haben Russen-Verbot;Inmitten der schweren Spannungen im Konflikt zwischen Russland und der Ukraine wurde nun offenbar auch der Sport zum Spielball der Mächtigen. So ...;;;;;
krone;https://www.krone.at/2626356;europa, us, regierung, sp, krieg, ukraine, ns, amerika, usa, linke, ss, olaf scholz;12.02.2022;;22.10.2024;;;;Einmarsch in Ukraine? Biden und Putin telefonieren;Die US-Regierung warnt vor einem bevorstehenden russischen Einmarsch in die Ukraine - während die diplomatischen Bemühungen zu einer Beilegung der ...;;;;;
krone;https://www.krone.at/2627710;schi, us, regierung, sp, rna, ukraine, ns, usa, ss, olaf scholz;14.02.2022;;22.10.2024;;;;Österreichisches OSZE-Personal bleibt in Ukraine;Anders als die USA und andere Staaten plant Österreich keinen Abzug seiner OSZE-Beobachter aus der Ostukraine. „So wie auch das österreichische ...;;;;;
krone;https://www.krone.at/2624666;us, regierung, sp, rna, ukraine, usa, ns, ss;10.02.2022;;22.10.2024;;;;Russland und Belarus beginnen mit Militärmanöver;Ungeachtet der Kritik des Westens hat in Belarus ein groß angelegtes Militärmanöver mit Russland begonnen - noch dazu inmitten schwerer Spannungen im ...;;;;;
krone;https://www.krone.at/3549525;demo, us, regierung, sp, ns, israel, ss;05.10.2024;;22.10.2024;;;;Trump: Israel soll Atomanlagen des Iran angreifen;US-Präsidentschaftskandidat Donald Trump hat sich für einen israelischen Angriff auf iranische Atomanlagen ausgesprochen. Als US-Präsident Joe Biden ...;;;;;
krone;https://www.krone.at/2627444;europa, schi, us, bundesheer, regierung, waffenruhe, sp, rna, krieg, ukraine, ns, amerika, usa, linke, ss, olaf scholz, robert habeck;13.02.2022;;22.10.2024;;;;Biden telefonierte mit ukrainischem Präsidenten;Der Reigen von Gesprächen auf höchster Ebene zur Lösung des Ukraine-Konflikts ist am Sonntag weitergegangen. Einen Tag nach seinem Telefonat mit ...;;;;;
krone;https://www.krone.at/1941489;us, krieg, usa, israel, syrien;13.06.2019;;22.10.2024;;;;Israel will Siedlung am Golan nach Trump benennen;Der israelische Ministerrat will am Sonntag darüber entscheiden, ob eine Siedlung auf den Golanhöhen nach US-Präsident Donald Trump benannt werden ...;;;;;
krone;https://www.krone.at/1890206;us, regierung, sp, rna, syrien, israel, amerika, ns, usa, ss;25.03.2019;;22.10.2024;;;;Trump erkennt Golan formell als israelisch an;US-Präsident Donald Trump hat die von Israel annektierten syrischen Golanhöhen formell als Staatsgebiet Israels anerkannt. Trump unterzeichnete am ...;;;;;
krone;https://www.krone.at/2634213;us, sp, krieg, eu-beitritt, övp, corona, ukraine, ns, usa, ss;22.02.2022;;22.10.2024;;;;Schramböck drängt auf „Notfall-Reserve“ für Erdgas;Ein Krieg in der Ukraine würde Österreichs Erdgasversorgung vermutlich sofort bedrohen. Verschärft wird die Sorge, weil die heimischen Speicher ...;;;;;
krone;https://www.krone.at/2634195;us, sp, spo, krieg, ukraine, ns, ss;22.02.2022;;22.10.2024;;;;Fischer & Co.: Viele Firmen setzen auf Ukraine;Österreich ist laut ukrainischer Nationalbank mit bisher insgesamt über 1,7 Milliarden US-Dollar der sechstgrößte ausländische Investor. Firmen wie ...;;;;;
krone;https://www.krone.at/2349618;rki, europa, grenzen, us, regierung, sp, familie, spo, csu, corona, ns, politik, pandemie, ss;23.02.2021;;22.10.2024;;;;EU fordert Erklärung für deutsches Einreiseverbot;Deutschland gerät wegen der verschärften Einreiseregeln für Tschechien, die Slowakei und Tirol immer stärker unter Druck. Mehrere Vorgaben seien ...;;;;;
